id,links_news,expert1,expert2,expert3,final,global_level,level_sentence_pt,sentence_en,comment,adequacy
181,https://leiturinha.com.br/blog/massinha-de-modelar/,FALSE,FALSE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, os trechos que mencionam cocô e uma loja devem ser suprimidos.",no
182,https://leiturinha.com.br/blog/receitas-de-festa-junina/,FALSE,FALSE,FALSE,FALSE,1,"1;""No Brasil, essa tradição ganhou força principalmente no Nordeste.""","""In Brazil, this tradition gained strength mainly in the Northeast.""","O texto não deve ser usado pois traz a explicação sobre a festa junina, que está associada à comemoração de São João. Além disso, o texto é demasiadamente extenso, porque apresenta 5 receitas (ingredientes e modo de preparo), o que torna inviável para elaboração de itens para avaliação externa.",no
183,https://leiturinha.com.br/blog/a-arte-de-contar-historias-uma-receita-de-3-ingredientes/,FALSE,FALSE,FALSE,FALSE,0,,,,parcially
184,https://leiturinha.com.br/blog/5-receitas-de-natal-fazer-com-as-criancas/,FALSE,FALSE,FALSE,FALSE,0,,,"O texto apresenta receitas de Natal, contexto que pode ser sensível considerando o viés religioso.",parcially
185,https://leiturinha.com.br/blog/aprenda-fazer-um-carimbo-de-batata-para-brincar/,FALSE,FALSE,FALSE,FALSE,0,,,"O texto tem duas questões: a primeira é que a receita informada no título é transmitida por um vídeo e o segundo ponto é que é usada uma batata (um alimento) em uma brincadeira, de modo que a batata fica inutilizada, o que configura desperdício.",no
186,https://leiturinha.com.br/blog/por-que-criancas-amam-onomatopeias/,FALSE,FALSE,FALSE,FALSE,0,,,,yes
187,https://leiturinha.com.br/blog/10-poemas-famosos-para-ler-com-as-criancas/,FALSE,FALSE,FALSE,FALSE,0,,,"O texto apresenta 10 poemas para crianças, porém alguns deles fazem referência a situações, pessoas ou coisas que não são indicadas para a elaboração de itens para a avaliação externa: a cor diferente do menino azul, a porta que abre para o capitão e fecha a frente do quartel, a porta que abre para o namorado; o direito das crianças de não ter fome;",no
188,https://leiturinha.com.br/blog/caca-ao-ovo-de-pascoa/,FALSE,FALSE,FALSE,FALSE,0,,,O texto não pode ser usado devido ao viés religioso da Páscoa.,no
189,https://leiturinha.com.br/blog/folclore-na-infancia/,FALSE,FALSE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, o trecho que cita ""Clube Leiturinha"" deve ser suprimido.",yes
190,https://leiturinha.com.br/blog/por-que-visitar-museus-com-as-criancas/,FALSE,FALSE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, o trecho que cita ""Clube Leiturinha"" deve ser suprimido.",no
191,https://leiturinha.com.br/blog/cinco-coisas-que-turma-da-monica-nos-ensinou/,TRUE,FALSE,FALSE,FALSE,1,"1;""Quem tudo quer, nada tem Que o Cebolinha sonha em derrotar a Mônica, todo mundo sabe.""
1;""Afinal, desde a primeira tirinha onde ela apareceu, ele levou a pior.""
1;""Mas quando encontra uma fada encantada em “Os Cinco Fios Mágicos” e tem o direito de ter um pedido atendido em troca de cada um dos seus fios de cabelo, Cebolinha perde a cabeça.""
1;""Moral da história: ao querer dominar tudo e todos, nosso amigo se perdeu em si mesmo e não conseguiu ganhar nada.""","""Who wants everything, has nothing That Cebolinha dreams of defeating Mônica, everyone knows.""
""After all, from the first strip where she appeared, he got the worst of it.""
""But when she meets an enchanted fairy in “The Five Magic Threads” and has the right to have a request granted in exchange for each of her hairs, Cebolinha loses her head.""
""Moral of the story: by wanting to dominate everything and everyone, our friend lost himself and was unable to gain anything.""","O texto não é adequado para uma avaliação em larga escala, pois aborda temas como “Mônica convence o Cebolinha a brincar de marido e mulher”, mentira e violência, considerados sensíveis para esse tipo de aplicação.",no
192,https://leiturinha.com.br/blog/calendario-do-advento/,FALSE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois aborda uma temática religiosa, considerada sensível para esse tipo de aplicação.",parcially
193,https://leiturinha.com.br/blog/conheca-a-historia-do-tangram-e-confira-9-imagens-para-montar-2/,FALSE,FALSE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, o trecho que cita ""Clube Leiturinha"" deve ser suprimido.",parcially
194,https://leiturinha.com.br/blog/musicalizacao-na-infancia/,FALSE,FALSE,FALSE,FALSE,0,,,,no
195,https://leiturinha.com.br/blog/musicas-de-diferentes-paises/,FALSE,FALSE,FALSE,FALSE,0,,,,no
196,https://leiturinha.com.br/blog/musica-para-apresentar-diferencas-culturais/,FALSE,FALSE,FALSE,FALSE,0,,,O texto pode ser entendido como uma propaganda de aplicativo de atividades infantil e de um álbum de músicas infantil da Xuxa.,parcially
197,https://leiturinha.com.br/blog/uma-aula-com-marcus-level/,FALSE,FALSE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, o trecho que aborda ‘Coisa de Menina’ deve ser suprimido, por tratar de conteúdo sensível.",yes
198,https://leiturinha.com.br/blog/como-envolver-as-criancas-no-cuidado-ao-meio-ambiente/,FALSE,FALSE,FALSE,FALSE,0,,,,yes
199,https://leiturinha.com.br/blog/adolescencia-os-desafios-da-parentalidade-digital/,FALSE,TRUE,TRUE,TRUE,3,"2;""Ao assistir à série, somos confrontados com questões cruciais que envolvem a formação de identidade de jovens, a pressão das redes sociais e os danos causados pela cultura de ódio online.""
2;""É natural que os pais queiram proteger seus filhos de influências externas negativas, como o uso precoce de telas e o impacto do conteúdo violento que circula online.""
1;""O ódio online e seus reflexos na adolescência O impacto do ódio online, como ilustrado em Adolescência, está cada vez mais presente no comportamento dos adolescentes.""
1;""Sua identificação com esse grupo de meninos que se sentem rejeitados pelas meninas acaba gerando uma escalada de violência emocional e psicológica contra o “inimigo” comum, as meninas.""
1;""O exemplo da série Adolescência nos mostra como a falta de comunicação e o distanciamento emocional podem ter efeitos devastadores.""
3;""O pai de Jamie só descobre o que seu filho estava passando após uma tragédia, quando é tarde demais.""","""When watching the series, we are confronted with crucial issues involving the formation of young people's identities, the pressure of social media and the damage caused by the culture of hate online.""
""It is natural for parents to want to protect their children from negative external influences, such as early screen use and the impact of violent content circulating online.""
""Online hate and its effects on adolescence The impact of online hate, as illustrated in Adolescence, is increasingly present in the behavior of teenagers.""
""Their identification with this group of boys who feel rejected by girls ends up generating an escalation of emotional and psychological violence against the common “enemy”, the girls.""
""The example of the Adolescence series shows us how a lack of communication and emotional distance can have devastating effects.""
""Jamie's father only finds out what his son was going through after a tragedy, when it is too late.""","O texto não é adequado para uma avaliação em larga escala, pois sua linguagem é direcionada aos pais, e não aos alunos, além de apresentar temas sensíveis, como bullying e os impactos causados pela a ausência dos pais na vida dos filhos.",no
200,https://chc.org.br/artigo/fala-aqui/,FALSE,FALSE,FALSE,FALSE,1,"1;""Vocês abriram um jacaré e um crocodilo para saber?""","""Did you open an alligator and a crocodile to find out?""",,no
201,https://www.culturagenial.com/historias-infantis-curtas-comentadas/,TRUE,TRUE,TRUE,TRUE,3,"2;""Mas fez isso com tanta força que acabou explodindo, por culpa de tanta inveja.""
2;""Ao tentar com muita força parecer ser aquilo que não era, a rã acabou perdendo a própria vida.""
3;""Mesmo com toda essa sorte, eles acharam que estavam enriquecendo muito devagar, que assim não dava... Imaginando que a gansa devia ser de ouro por dentro, resolveram matá-la e pegar aquela fortuna toda de uma vez.""
2;""Já iam atracar-se para brigar, quando o leão olhou para cima e viu vários urubus voando.""
2;""Nesse momento o burro deu o maior coice de sua vida e acabou com a alegria do lobo.""
1;""Tanto o ratinho pediu e implorou que o leão desistiu de esmagá-lo e deixou que fosse embora.""
2;""Na história das árvores e do machado vemos que as árvores, solitárias, ajudaram o velho machado sem cabo e acabaram sendo vítimas de uma injustiça.""
3;""Os ossos do rei Havia um rei que se orgulhava muito de sua linhagem e que era conhecido por sua crueldade com os mais fracos.""","""But he did it with so much force that he ended up exploding, because of so much envy.""
""By trying very hard to appear to be something he wasn't, the frog ended up losing his own life.""
""Even with all this luck, they thought they were getting rich very slowly, that it wasn't possible... Imagining that the goose must be made of gold inside, they decided to kill her and take that fortune all at once.""
""They were about to come together to fight, when the lion looked up and saw several vultures flying.""
""At that moment the donkey gave the biggest kick of his life and ruined the wolf's joy.""
""The little mouse asked and begged so much that the lion gave up on crushing him and let him go.""
""In the story of the trees and the ax we see that the trees, alone, helped the old ax without a handle and ended up being victims of injustice.""
""The bones of the king There was a king who was very proud of his lineage and who was known for his cruelty towards the weakest.""","O texto não é adequado para uma avaliação em larga escala, pois aborda temas como inveja, ambição, mentira e trapaça, considerados sensíveis para esse tipo de aplicação.",yes
202,https://www.adorocinema.com/filmes/filme-1000009067/,TRUE,FALSE,TRUE,TRUE,2,"2;""Se Não Fosse Você Se Não Fosse Você acompanha a dura realidade de Morgan Grant (Allison Williams) e sua filha adolescente Clara (Mckenna Grace) após um acidente trágico causar a morte de dois membros da família: o pai de Clara e a irmã de Morgan.""","""If It Wasn't For You If It Wasn't For You follows the harsh reality of Morgan Grant (Allison Williams) and her teenage daughter Clara (Mckenna Grace) after a tragic accident causes the death of two family members: Clara's father and Morgan's sister.""","O texto não é adequado para uma avaliação em larga escala, pois apresenta a sinopse de um filme que aborda temas como acidente, morte, gravidez na adolescência e conflitos, considerados sensíveis para esse tipo de aplicação.",no
203,"https://www.imparcial.com.br/noticias/alerta-cuidado-com-a-vista-criancada,30234",FALSE,FALSE,FALSE,FALSE,0,,,,yes
204,https://leiturinha.com.br/blog/10-licoes-para-criar-meninos-melhores-para-o-mundo/,TRUE,FALSE,TRUE,TRUE,2,"1;""Dentro desse contexto, podemos pensar em como criar meninos que entendam a importância do respeito, da responsabilidade e do afeto, pois, às vezes, sem querer, reproduzimos frases e ideias que reforçam o estereótipo de uma masculinidade que é agressiva e prejudicial, tanto às meninas, quanto aos próprios meninos.""
2;""Não relacione violência com amor Ao dizer que quando um menino belisca ou puxa o cabelo de uma menina é porque está apaixonado por ela, naturaliza-se que amor pressupõe violência.""
1;""Ensine que meninos não precisam ser agressivos Em muitos momentos, a masculinidade pode estar relacionada com a agressividade e o territorialismo e é muito importante desconstruir essa ideia.""","""Within this context, we can think about how to raise boys who understand the importance of respect, responsibility and affection, because sometimes, without meaning to, we reproduce phrases and ideas that reinforce the stereotype of a masculinity that is aggressive and harmful, both to girls and to boys themselves.""
""Don't relate violence to love By saying that when a boy pinches or pulls a girl's hair it is because he is in love with her, it is natural that love presupposes violence.""
""Teach that boys do not need to be aggressive In many moments, masculinity can be related to aggressiveness and territorialism and it is very important to deconstruct this idea.""","O texto não é adequado para uma avaliação em larga escala, pois sua linguagem é direcionada aos pais, e não aos alunos, além de apresentar temas sensíveis, como violência, misoginia e bullying.",parcially
205,https://leiturinha.com.br/blog/maternidade-sem-culpa/,FALSE,FALSE,FALSE,FALSE,1,"1;""Por desejar, em alguns momentos, que ele não existisse.""","""For wishing, at times, that he didn't exist.""","O texto não é adequado para uma avaliação em larga escala, pois sua linguagem é direcionada aos pais, e não aos alunos, além de apresentar temas sensíveis, como parto, culpa e mudanças no corpo, entre outros.",no
206,https://g1.globo.com/olha-que-legal/noticia/2021/12/18/as-10-noticias-mais-legais-do-ano.ghtml,FALSE,FALSE,TRUE,TRUE,3,"1;""Ele e sua mãe estavam desmaiados por terem respirado muito monóxido de carbono vindo de um gerador.""
2;""No fim de agosto, aos 97 anos, o ex-soldado Martin Adler viajou até Bolonha, norte da Itália, para finalmente realizar o desejo de reencontrar os irmãos italianos que ele salvou durante a Segunda Guerra Mundial.""
3;""Imediatamente, se prepararam para atirar contra ela, pensando se tratar de algum alemão escondido.""
2;""Adler e seu companheiro estavam com as armas apontadas quando uma mulher desesperada surgiu e se colocou à frente deles.""","""He and his mother were passed out after breathing in too much carbon monoxide from a generator.""
""At the end of August, at the age of 97, former soldier Martin Adler traveled to Bologna, northern Italy, to finally fulfill his desire to reunite with the Italian brothers he saved during the Second World War.""
""Immediately, they prepared to shoot at her, thinking she was a hidden German.""
""Adler and his companion had their guns drawn when a desperate woman appeared and stood in front of them.""","O texto não é adequado para uma avaliação em larga escala, pois apresenta fatos considerados legais ocorridos em 2021, porém abordam uma temática sensível, incluindo crianças heroínas superdotadas, “vaquinha do bem”, tesouro desenterrado, um vestido acessível para o noivo cego, o resgate de um cachorro perdido há anos e até uma técnica simples, oriunda do mundo da cerveja, utilizada para ajudar na recuperação de sequelas da Covid-19.",yes
207,https://g1.globo.com/mg/sul-de-minas/noticia/o-que-voce-quer-ser-quando-crescer-confira-sonhos-de-criancas-do-sul-de-mg.ghtml,TRUE,FALSE,FALSE,FALSE,0,,,"O texto não é adequado para uma avaliação em larga escala, pois apresenta opiniões sobre o que as crianças querem ser quando crescer, o que pode gerar polêmica ao sugerir que uma profissão seja melhor do que outra. Além disso, inclui falas problemáticas, como: “Minha mãe não sabe mais o que fazer e meu pai tem vontade de enfaixar minha língua do tanto que eu falo.”.",no
208,https://www.maxflex.com.br/blog/historia-infantil-para-dormir?srsltid=AfmBOooDo9i3NTszWChI_KsZ9Yd2LxuJ2UL1QAy8xJSHPQT2ssSuEn3W,FALSE,FALSE,FALSE,FALSE,1,"1;""O macaco, muito falante, disse para Pipo: “Pipo, a floresta é muito bonita, mas para quem não a conhece, ela pode ser perigosa também”.""
1;""Tamanha valentia e boa vontade valeram a pena.""
1;""Jorginho encontrou as nozes perto do riacho, na toca da raposa.""
1;""Foi assim que Raji se transformou em um verdadeiro herói, mesmo que nenhum de seus amiguinhos soubesse disso.""","""The monkey, very talkative, said to Pipo: “Pipo, the forest is very beautiful, but for those who don't know it, it can be dangerous too”.""
""Such courage and goodwill paid off.""
""Jorginho found the nuts near the stream, in the fox's hole.""
""That's how Raji turned into a true hero, even if none of his little friends knew it.""","O texto é muito extenso e formado por 10 pequenas histórias infantis, poderia ser usado fragmentado.",no
209,https://leiturinha.com.br/blog/jogo-gta/,TRUE,TRUE,TRUE,TRUE,3,"3;""No entanto, caso seu filho jogue, é importante que você saiba que, com a classificação indicativa para maiores de 18 anos, o enredo do jogo passa por temas como violência, assassinato, drogas, roubos (como o próprio nome já induz), insinuação sexual, entre outros.""
2;""Ou seja, cabe ao jogador escolher o nível de violência a conjuntura ideal para a realização das missões.""
1;""Mas GTA é assim tão violento?""
2;""Sobre a Violência, Arthur conta que o jogo tem violência, mas que diferente da maioria dos outros jogos, a narrativa de GTA traz o jogador para o papel do anti-herói.""
3;""Quanto a violência em si, o jogador explicita que o jogo traz principalmente violência física, tanto com socos e chutes, como com armas brancas e armas de fogo.""","""However, if your child plays, it is important that you know that, with the rating for over 18s, the game's plot covers themes such as violence, murder, drugs, robberies (as the name suggests), sexual innuendo, among others.""
""In other words, it is up to the player to choose the level of violence and the ideal situation for carrying out the missions.""
""But is GTA that violent?""
""Regarding Violence, Arthur says that the game has violence, but unlike most other games, GTA's narrative brings the player into the role of the anti-hero.""
""As for the violence itself, the player explains that the game mainly features physical violence, both with punches and kicks, as well as with melee weapons and firearms.""","O texto não é adequado para uma avaliação em larga escala, pois apresenta dicas de como os pais devem supervisionar os filhos que jogam GTA, um jogo que inclui tiroteio, violência física e roubo.",no
210,https://kiddus.com/pt/blogs/blog/10-best-short-stories-for-children?srsltid=AfmBOor24DlXw5oZOtiwI-O9OCtnq9JvfnDyLn5V-7iLB3pleLlvkPvU,FALSE,TRUE,FALSE,FALSE,0,,,"O texto é adequado para uma avaliação em larga escala; no entanto, trechos como “Tomas sempre se sentiu excluído, pois as outras crianças zombavam dele porque ele usava roupas velhas e sua casa era pequena e velha.”, “Luis era muito pobre”, “Martin era um pouco diferente, ele se vestia de maneira diferente e se expressava de maneira diferente.”, além dos trechos que remetem a bullying, solidão, empoderamento feminino e orientação sexual, devem ser suprimidos.",no
211,https://leiturinha.com.br/blog/depressao-infantil/,FALSE,FALSE,FALSE,FALSE,1,"1;""Alguns sinais comuns incluem: Mudanças no comportamento: irritabilidade, agressividade ou apatia incomum.""
1;""Baixa autoestima: comentários negativos sobre si mesma, sentimentos de culpa ou inutilidade.""
1;""Conflitos familiares, divórcio, negligência ou abuso emocional podem desencadear sentimentos de insegurança e tristeza profunda.""","""Some common signs include: Changes in behavior: irritability, aggression, or unusual apathy.""
""Low self-esteem: negative comments about oneself, feelings of guilt or worthlessness.""
""Family conflicts, divorce, neglect or emotional abuse can trigger feelings of insecurity and deep sadness.""","O texto não é adequado para uma avaliação em larga escala, pois trata de depressão infantil, assunto que não deve ser abordado em uma avaliação.",parcially
212,https://www.universidadedascriancas.fae.ufmg.br/perguntas/passarinho-chora-se-sim-como-isso-acontece//,FALSE,FALSE,FALSE,FALSE,0,,,,no
213,https://www.universidadedascriancas.fae.ufmg.br/perguntas/por-que-sinto-ansiedade/,FALSE,FALSE,FALSE,FALSE,1,"1;""Assim, quando o corpo é colocado em uma situação que é percebida como ameaçadora ou estressante, ele te prepara para enfrentar o perigo, e o primeiro sinal é a ansiedade em relação ao que irá acontecer e pessimismo em relação ao que pode vir.""","""Thus, when the body is placed in a situation that is perceived as threatening or stressful, it prepares you to face danger, and the first sign is anxiety about what will happen and pessimism about what may come.""","O texto não é adequado para uma avaliação em larga escala, pois trata de ansiedade, assunto que não deve ser abordado em uma avaliação.",parcially
214,https://www.culturagenial.com/historias-infantis-contos-para-criancas/,TRUE,FALSE,TRUE,TRUE,3,"3;""Certo dia, a madrasta, que era má, tem a ideia de abandonar as crianças no meio da floresta, pois assim seriam duas bocas a menos para alimentar.""
3;""Entretanto, a madrasta ficou possessa e convenceu novamente o marido a abandonar seus filhos em um lugar ainda mais longe.""
3;""Então, a bruxa resolve prender João em uma gaiola e alimentá-lo até ele ficar bem gordo para ser assado no forno.""
3;""João conseguiu enganar a bruxa, que achava que ele não estava gordo o suficiente, mas mesmo assim, um dia ela resolve assá-lo de qualquer forma.""
3;""A bruxa então manda Maria acender o forno e quando a velha má chega perto do forno, Maria a empurra para dentro e fecha rapidamente a tampa.""
2;""Dessa vez, o pai as recebe e não deixa mais a madrasta fazer maldades.""
2;""A bruxa os faz prisioneiros e as crianças precisam dessa forma acessar suas forças internas, criatividade e coragem para se livrarem do apuro.""
3;""Elas entregam a adaga à pequena sereia e dizem que ela deveria matar o príncipe, só assim poderia ter sua cauda novamente e retornar ao seu reino de origem.""
2;""Dessa forma, as pessoas o vendem para um circo, onde Pinóquio trabalha exaustivamente e é mal tratado.""
2;""Então, quando ele, na forma de burro, já não servia mais para o trabalho, os donos do circo o atiram ao mar.""
3;""O boneco também se esquiva de suas responsabilidades a todo tempo, desviando-se do caminho da escola e dos seus afazeres.""
3;""Assim, um dia, ao perguntar para o espelho, a madrasta recebeu como resposta: “Minha rainha, a senhora é realmente muito bela, mas agora Branca de Neve é a mais bonita de todas.” Furiosa, a madrasta mandou um de seus servos sequestrar Branca de Neve e matá-la na floresta, trazendo o seu coração como prova de sua morte.""
2;""Ela então, decide se disfarçar de velha camponesa e vai até a floresta para oferecer uma maçã envenenada para Branca de Neve.""
2;""A madrasta e as novas “irmãs” tratavam Cinderela muito mal e, depois da morte do patriarca, as três passaram a obrigá-la a dormir no sótão, fazer todo o serviço da casa e vestir-se de farrapos.""
1;""Passado um tempo, a linda menina nasceu e logo a feiticeira apareceu para levá-la, batizando-a de Rapunzel.""
2;""Rapunzel viveu na casa da bruxa até os doze anos, quando a malvada decide prendê-la em uma enorme torre sem portas no meio da floresta.""
2;""Assim, a bruxa para subir à torre pedia que Rapunzel jogasse suas tranças, que serviam como uma grande corda.""
3;""O tempo passava e Rapunzel se acostumou a viver muito triste e sozinha, tendo apenas a visita da bruxa.""
2;""Eis que um dia, a bruxa vê o príncipe subindo na torre e decide se vingar.""
3;""Na manhã seguinte, a malvada vai até Rapunzel, corta seus cabelos e a abandona na floresta.""
3;""Em Rapunzel, a mãe da menina representa um desejo incontrolável pelas coisas materiais, que surge e não mede consequências, sacrificando até mesmo a filha, ou seja, seu potencial criativo.""
2;""Ela estava furiosa porque não foi convidada e, como vingança, lança uma maldição: — Quando completar 15 anos, Aurora encontrará uma roca de fiar e irá furar o dedo.""
2;""Assim, ela morrerá.""
3;""Enquanto isso, o lobo corre em direção à casa da avó e lá chegando, engole a velha de uma só vez.""
3;""— É para te comer melhor!""
3;""O caçador então dá uma paulada na cabeça do lobo e abre a barriga dele para retirar a vovozinha, que sai de lá com vida.""
3;""Eles têm a ideia de encher a barriga do animal com muitas pedras e costurar.""
3;""Assim é feito, e quando o lobo acorda, está tão pesado que não consegue andar e morre.""
3;""Isso porque ele conta a história de uma menina e os perigos que a rondam, sendo que nas primeiras versões o desfecho é terrível, com a morte da avó e neta.""
2;""A presença do lobo nos fala sobre a perda da inocência e as consequências de confiar cegamente nas pessoas mal intencionadas.""
2;""Assim, é preciso aguçar a intuição a fim de se proteger.""
2;""O comerciante explica que estava colhendo rosas para sua filha, mas mesmo assim a Fera diz que vai matá-lo.""
2;""O gato pula em cima do rato e de uma só vez o engole.""
2;""Ao chegar, sua mãe fica furiosa com a troca e atira os feijões pela janela.""","""One day, the stepmother, who was evil, has the idea of ​​abandoning the children in the middle of the forest, because that way there would be two fewer mouths to feed.""
""However, the stepmother became possessed and convinced her husband again to abandon their children in an even further away place.""
""So, the witch decides to trap João in a cage and feed him until he is fat enough to be roasted in the oven.""
""João managed to trick the witch, who thought he wasn't fat enough, but even so, one day she decides to roast him anyway.""
""The witch then orders Maria to light the oven and when the evil old woman comes close to the oven, Maria pushes her inside and quickly closes the lid.""
""This time, the father receives them and no longer lets the stepmother do bad things.""
""The witch takes them prisoner and the children need to access their inner strength, creativity and courage in order to get out of trouble.""
""They give the dagger to the little mermaid and say that she should kill the prince, only then can she have her tail again and return to her home kingdom.""
""In this way, people sell him to a circus, where Pinocchio works exhaustively and is treated poorly.""
""So, when he, in the form of a donkey, was no longer fit for work, the circus owners threw him into the sea.""
""The doll also avoids his responsibilities all the time, straying from the path to school and his chores.""
""So, one day, when asking the mirror, the stepmother received the answer: “My queen, you are really very beautiful, but now Snow White is the most beautiful of all.” Furious, the stepmother ordered one of her servants to kidnap Snow White and kill her in the forest, bringing her heart as proof of her death.""
""She then decides to disguise herself as an old peasant woman and goes to the forest to offer a poisoned apple to Snow White.""
""The stepmother and the new “sisters” treated Cinderella very badly and, after the death of the patriarch, the three of them forced her to sleep in the attic, do all the housework and dress in rags.""
""After a while, the beautiful girl was born and soon the sorceress appeared to take her, naming her Rapunzel.""
""Rapunzel lived in the witch's house until she was twelve years old, when the evil one decided to imprison her in a huge tower with no doors in the middle of the forest.""
""Thus, the witch to climb the tower asked Rapunzel to throw her braids, which served as a large rope.""
""Time passed and Rapunzel got used to living very sad and alone, with only the witch visiting.""
""One day, the witch sees the prince climbing the tower and decides to take revenge.""
""The next morning, the evil one goes to Rapunzel, cuts her hair and abandons her in the forest.""
""In Rapunzel, the girl's mother represents an uncontrollable desire for material things, which appears and has no consequences, even sacrificing her daughter, that is, her creative potential.""
""She was furious because she wasn't invited and, in revenge, she cast a curse: — When she turns 15, Aurora will find a spinning wheel and prick her finger.""
""So she will die.""
""Meanwhile, the wolf runs towards the grandmother's house and, once there, swallows the old woman in one fell swoop.""
""— It's to eat you better!""
""The hunter then hits the wolf on the head and opens its belly to remove Grandma, who comes out alive.""
""They have the idea of ​​filling the animal's belly with lots of stones and sewing it up.""
""This is done, and when the wolf wakes up, he is so heavy that he cannot walk and dies.""
""This is because it tells the story of a girl and the dangers that surround her, and in the first versions the outcome is terrible, with the death of her grandmother and granddaughter.""
""The presence of the wolf tells us about the loss of innocence and the consequences of blindly trusting people with bad intentions.""
""Therefore, you need to sharpen your intuition in order to protect yourself.""
""The merchant explains that he was picking roses for his daughter, but the Beast still says he is going to kill him.""
""The cat jumps on top of the mouse and swallows it in one fell swoop.""
""When he arrives, his mother is furious with the change and throws the beans out the window.""","O texto é adequado para uma avaliação em larga escala; no entanto, trechos como ""O patinho, depois de ser muito humilhado e experimentar sentimentos de angústia, desamparo e baixa auto estima, consegue se dar conta de seu valor."", "" A família era bastante humilde e as coisas estavam cada vez mais difíceis para eles, que estavam sem recursos e entrando na miséria."", ""Certo dia, a madrasta, que era má, tem a ideia de abandonar as crianças no meio da floresta, pois assim seriam duas bocas a menos para alimentar."", "" perda da ingenuidade"", ""Sua mãe havia morrido "", ""Furiosa, a madrasta mandou um de seus servos sequestrar Branca de Neve e matá-la na floresta, trazendo o seu coração como prova de sua morte."", ""A madrasta e as novas “irmãs” tratavam Cinderela muito mal e, depois da morte do patriarca, as três passaram a obrigá-la a dormir no sótão, fazer todo o serviço da casa e vestir-se de farrapos."" devem ser suprimidos.",no
